CustomerID,ProductID,Rate,CreateDate
103834,573,1,2020/01/22 04:37:43
103765,355,5,2020/01/22 04:37:54
103373,428,1,2020/01/22 05:36:40
103596,421,1,2020/01/22 05:37:02
103367,348,2,2020/01/22 05:37:08
103987,432,5,2020/01/22 05:37:56
103755,538,2,2020/01/22 06:36:10
103497,627,2,2020/01/22 06:36:44
103728,329,5,2020/01/22 06:36:56
103712,25,3,2020/01/22 08:36:01
103846,441,1,2020/01/22 08:36:42
103424,457,5,2020/01/22 08:36:54
103445,155,2,2020/01/22 08:37:06
103901,132,5,2020/01/22 08:37:23
103709,150,3,2020/01/22 08:37:26
103907,490,1,2020/01/22 08:37:41
103763,16,1,2020/01/22 08:37:42
103621,13,1,2020/01/22 09:36:03
103802,486,1,2020/01/22 09:36:31
103633,178,1,2020/01/22 09:36:34
103820,563,5,2020/01/22 09:37:38
103765,570,5,2020/01/22 09:37:54
103408,434,4,2020/01/22 10:36:40
103696,634,3,2020/01/22 10:37:40
103602,529,1,2020/01/22 11:36:34
103467,59,3,2020/01/22 11:37:00
103705,421,4,2020/01/22 11:37:17
103510,466,4,2020/01/22 11:37:52
103415,4,3,2020/01/22 12:36:19
103453,358,3,2020/01/22 12:36:20
103441,266,5,2020/01/22 13:36:58
13874,147,3,2020/01/22 13:36:59
103537,412,2,2020/01/22 13:37:36
103329,640,5,2020/01/22 13:37:47
13879,75,2,2020/01/22 14:35:59
103707,677,4,2020/01/22 14:36:13
103899,597,1,2020/01/22 14:36:17
103967,100,2,2020/01/22 14:36:46
103890,410,5,2020/01/22 14:36:52
103678,465,5,2020/01/22 14:36:57
13874,143,5,2020/01/22 14:37:22
103544,253,5,2020/01/22 14:37:37
103884,201,5,2020/01/22 15:37:14
103466,681,4,2020/01/22 15:37:19
103425,531,2,2020/01/22 16:36:00
103674,358,4,2020/01/22 16:36:12
103405,547,4,2020/01/22 16:36:13
103820,130,5,2020/01/22 16:36:23
103553,627,1,2020/01/22 16:36:35
103463,203,1,2020/01/22 16:36:42
103695,549,1,2020/01/22 16:37:00
103737,604,5,2020/01/22 16:37:14
103672,404,5,2020/01/22 16:37:15
103506,282,5,2020/01/22 16:37:24
103996,646,5,2020/01/22 16:37:56
103812,19,1,2020/01/22 17:36:03
103639,153,1,2020/01/22 17:36:36
103648,403,5,2020/01/22 17:36:42
103367,561,5,2020/01/22 17:37:46
103972,500,1,2020/01/22 18:35:57
103653,33,5,2020/01/22 18:36:06
103617,661,2,2020/01/22 19:36:33
103466,303,1,2020/01/22 19:37:21
103537,304,2,2020/01/22 19:37:36
103425,625,2,2020/01/22 20:36:00
103350,75,1,2020/01/22 20:36:03
103467,131,3,2020/01/22 20:37:00
103741,454,3,2020/01/22 21:36:02
103770,358,5,2020/01/22 21:36:43
103961,620,2,2020/01/22 21:37:07
103957,342,4,2020/01/22 21:37:16
103587,597,4,2020/01/22 21:37:51
103812,414,1,2020/01/22 22:36:03
103996,215,3,2020/01/22 22:37:41
103344,470,4,2020/01/22 23:36:11
103867,170,4,2020/01/22 23:36:39
103320,206,2,2020/01/22 23:37:04
103463,385,2,2020/01/23 01:36:33
103315,546,2,2020/01/23 02:36:08
103553,217,1,2020/01/23 02:36:35
103896,150,5,2020/01/23 02:36:55
103880,498,4,2020/01/23 02:37:20
103819,276,4,2020/01/23 03:37:17
103451,439,2,2020/01/23 05:35:58
103845,30,4,2020/01/23 05:37:11
103703,163,5,2020/01/23 05:37:13
103618,370,4,2020/01/23 05:37:18
103309,191,4,2020/01/23 05:37:25
103395,116,3,2020/01/23 05:37:41
103524,495,4,2020/01/23 06:37:09
103873,206,2,2020/01/23 08:36:10
103818,660,5,2020/01/23 08:36:25
103873,409,3,2020/01/23 08:36:39
103651,414,5,2020/01/23 08:36:52
103960,658,5,2020/01/23 09:36:25
103676,120,5,2020/01/23 09:37:38
103743,682,4,2020/01/23 10:36:11
103310,478,1,2020/01/23 10:36:18
103393,447,1,2020/01/23 10:36:35
103960,612,4,2020/01/23 10:37:12
103997,364,1,2020/01/23 11:36:04
103593,450,4,2020/01/23 11:36:16
103350,51,5,2020/01/23 11:36:57
103367,28,1,2020/01/23 11:37:20
103476,632,1,2020/01/23 12:36:18
103977,687,5,2020/01/23 12:36:24
103811,546,3,2020/01/23 12:37:40
103582,223,1,2020/01/23 12:37:42
103600,515,2,2020/01/23 12:37:45
103467,85,4,2020/01/23 12:37:52
103767,322,5,2020/01/23 13:36:24
103525,14,5,2020/01/23 13:36:43
103309,181,5,2020/01/23 13:36:52
103648,102,5,2020/01/23 13:36:56
103605,284,5,2020/01/23 13:36:57
103765,344,5,2020/01/23 13:37:31
103676,523,1,2020/01/23 13:37:35
103364,359,5,2020/01/23 14:36:07
103991,115,5,2020/01/23 14:36:07
103405,352,4,2020/01/23 14:36:13
103463,503,1,2020/01/23 14:36:42
103831,399,2,2020/01/23 14:36:45
103509,488,2,2020/01/23 14:36:47
103695,508,1,2020/01/23 14:37:00
103576,311,4,2020/01/23 14:37:13
103659,663,5,2020/01/23 14:37:57
103865,254,5,2020/01/23 15:36:25
103355,375,4,2020/01/23 15:36:27
103497,650,4,2020/01/23 15:36:38
103886,558,3,2020/01/23 15:37:39
103996,2,4,2020/01/23 15:37:56
103327,383,1,2020/01/23 16:36:08
103911,562,5,2020/01/23 16:36:15
103713,267,1,2020/01/23 16:36:41
103896,319,5,2020/01/23 16:36:55
103648,331,5,2020/01/23 16:36:56
103441,274,4,2020/01/23 17:36:47
103505,85,4,2020/01/23 17:37:55
103659,593,5,2020/01/23 17:37:57
103392,651,1,2020/01/23 18:36:34
103779,638,2,2020/01/23 18:37:36
103862,77,2,2020/01/23 19:35:58
103320,459,4,2020/01/23 19:36:28
103650,120,1,2020/01/23 19:37:44
103780,243,1,2020/01/23 20:36:34
103330,563,4,2020/01/23 20:36:48
103819,401,4,2020/01/23 20:37:10
103672,541,5,2020/01/23 20:37:30
103768,92,3,2020/01/23 21:36:19
14906,6,4,2020/01/23 21:36:39
103880,210,1,2020/01/23 21:37:21
103355,453,4,2020/01/23 22:36:27
103821,516,2,2020/01/23 22:36:45
103718,352,2,2020/01/23 22:37:03
103414,121,3,2020/01/23 23:36:19
103330,481,5,2020/01/23 23:36:55
103651,228,5,2020/01/23 23:36:57
103650,356,5,2020/01/23 23:37:22
22881,533,1,2020/01/23 23:37:34
103629,533,5,2020/01/23 23:37:58
103915,271,1,2020/01/24 01:36:30
103336,278,2,2020/01/24 01:37:05
103687,42,4,2020/01/24 01:37:25
103779,5,2,2020/01/24 01:37:36
103779,485,2,2020/01/24 01:37:36
103377,157,5,2020/01/24 01:37:53
103886,192,1,2020/01/24 02:37:34
103510,287,4,2020/01/24 03:37:09
103629,407,4,2020/01/24 03:37:11
103393,18,3,2020/01/24 03:37:39
103367,236,3,2020/01/24 03:37:41
103329,169,5,2020/01/24 04:37:47
103962,124,4,2020/01/24 05:36:27
103490,427,5,2020/01/24 05:37:29
103436,510,1,2020/01/24 05:37:33
103505,102,1,2020/01/24 05:38:00
23251,499,1,2020/01/24 06:36:04
103702,452,5,2020/01/24 06:36:07
103652,146,5,2020/01/24 06:36:25
103707,381,4,2020/01/24 06:37:19
103807,367,5,2020/01/24 06:37:29
103510,311,5,2020/01/24 06:37:48
103650,100,3,2020/01/24 07:37:28
103395,562,3,2020/01/24 07:37:41
103606,603,5,2020/01/24 07:37:49
103396,195,2,2020/01/24 08:36:10
103736,490,3,2020/01/24 08:36:22
103833,354,4,2020/01/24 08:37:16
103367,564,5,2020/01/24 08:37:46
103413,661,2,2020/01/24 10:36:00
103618,125,2,2020/01/24 10:36:43
103967,90,2,2020/01/24 10:36:46
103693,281,4,2020/01/24 11:36:31
103544,359,2,2020/01/24 11:37:45
103741,459,3,2020/01/24 12:36:02
103962,259,2,2020/01/24 12:36:08
103569,114,3,2020/01/24 12:36:22
103505,614,5,2020/01/24 12:36:53
103661,601,3,2020/01/24 12:36:59
103544,384,5,2020/01/24 12:37:22
103709,497,3,2020/01/24 12:37:26
103883,87,5,2020/01/24 13:36:54
103848,364,2,2020/01/24 13:37:04
103544,650,2,2020/01/24 13:37:45
103822,308,2,2020/01/24 14:35:59
103593,316,4,2020/01/24 14:36:26
103521,282,4,2020/01/24 14:36:31
103707,567,4,2020/01/24 14:37:19
103454,588,1,2020/01/24 14:37:42
103425,370,5,2020/01/24 14:37:59
103768,326,3,2020/01/24 15:36:19
103444,568,1,2020/01/24 15:36:34
103392,118,1,2020/01/24 15:36:34
103401,455,5,2020/01/24 15:36:53
103567,595,1,2020/01/24 16:35:57
103314,94,5,2020/01/24 16:36:06
103445,114,2,2020/01/24 16:37:06
103676,324,1,2020/01/24 16:37:35
103961,429,2,2020/01/24 17:37:07
103672,5,5,2020/01/24 17:37:30
6,251,1,2020/01/24 18:36:03
103703,629,5,2020/01/24 18:37:14
103651,96,5,2020/01/24 18:37:22
103758,582,5,2020/01/24 18:37:57
103515,84,5,2020/01/24 19:36:24
103882,441,5,2020/01/24 19:36:58
103367,674,2,2020/01/24 19:37:08
103957,262,4,2020/01/24 19:37:16
103401,614,4,2020/01/24 20:36:27
103505,179,5,2020/01/24 20:36:53
103401,339,5,2020/01/24 20:36:53
103825,670,2,2020/01/24 20:37:04
103780,33,2,2020/01/24 21:36:33
103836,397,5,2020/01/24 21:37:49
103423,173,2,2020/01/24 23:36:46
103518,119,4,2020/01/24 23:37:12
14180,42,4,2020/01/24 23:37:19
103820,384,5,2020/01/24 23:37:38
103394,311,5,2020/01/24 23:37:53
103834,337,3,2020/01/25 01:36:59
103510,6,5,2020/01/25 01:37:48
103596,213,4,2020/01/25 01:37:50
103659,647,5,2020/01/25 01:37:57
103911,353,5,2020/01/25 02:36:15
103560,505,5,2020/01/25 03:36:25
103847,52,2,2020/01/25 03:36:50
103961,233,4,2020/01/25 03:37:10
103518,675,4,2020/01/25 03:37:12
103467,393,3,2020/01/25 03:37:41
103676,77,3,2020/01/25 05:36:01
103812,645,1,2020/01/25 05:36:03
103490,372,4,2020/01/25 05:36:32
103330,17,4,2020/01/25 05:36:48
103528,356,1,2020/01/25 05:37:02
103907,234,1,2020/01/25 05:37:41
103836,642,5,2020/01/25 05:37:49
103350,259,1,2020/01/25 06:36:03
103726,470,4,2020/01/25 06:36:20
103316,475,4,2020/01/25 06:36:28
103915,93,1,2020/01/25 06:36:30
103954,104,2,2020/01/25 06:36:49
103960,313,4,2020/01/25 06:37:12
103686,4,5,2020/01/25 07:36:15
103595,546,3,2020/01/25 07:36:21
103831,619,2,2020/01/25 07:36:45
103707,408,2,2020/01/25 07:37:08
103528,517,2,2020/01/25 08:36:10
103834,128,3,2020/01/25 08:36:59
103424,383,4,2020/01/25 08:37:10
103505,16,4,2020/01/25 08:37:51
15042,604,5,2020/01/25 09:36:53
103330,666,5,2020/01/25 09:36:55
103709,237,2,2020/01/25 09:37:03
103617,447,4,2020/01/25 09:37:51
103350,216,1,2020/01/25 10:36:03
103960,434,5,2020/01/25 10:36:25
103981,176,1,2020/01/25 10:36:29
103451,39,4,2020/01/25 10:36:39
103367,18,5,2020/01/25 10:37:30
103698,445,1,2020/01/25 10:37:35
103659,519,1,2020/01/25 10:38:00
103613,420,1,2020/01/25 11:36:18
103841,251,1,2020/01/25 11:36:26
103466,51,4,2020/01/25 11:37:20
6,380,1,2020/01/25 12:36:03
23251,235,1,2020/01/25 12:36:04
103633,133,1,2020/01/25 12:36:34
13874,682,4,2020/01/25 12:37:16
103392,282,3,2020/01/25 12:37:32
103467,245,1,2020/01/25 12:37:59
103466,271,4,2020/01/25 13:36:38
103401,469,5,2020/01/25 13:36:53
103896,589,5,2020/01/25 13:36:55
103856,22,4,2020/01/25 13:37:25
103651,362,3,2020/01/25 13:37:40
103579,385,1,2020/01/25 14:35:56
103643,405,1,2020/01/25 14:36:05
103834,499,3,2020/01/25 14:36:59
103765,36,5,2020/01/25 14:37:23
103509,468,2,2020/01/25 15:36:47
103527,368,2,2020/01/25 15:37:08
103617,268,4,2020/01/25 15:37:51
103594,407,5,2020/01/25 16:36:14
103336,603,2,2020/01/25 16:37:05
103432,280,4,2020/01/25 16:37:13
103432,34,4,2020/01/25 16:37:13
103537,212,2,2020/01/25 16:37:36
103873,49,3,2020/01/25 17:36:39
103394,497,3,2020/01/25 18:37:39
103641,111,4,2020/01/25 19:36:12
103382,82,4,2020/01/25 19:36:37
103659,475,5,2020/01/25 19:37:57
103310,520,1,2020/01/25 20:36:18
103865,554,5,2020/01/25 20:36:25
103408,255,4,2020/01/25 20:36:40
103864,410,5,2020/01/25 20:36:43
103707,480,1,2020/01/25 20:37:01
103765,14,5,2020/01/25 20:37:23
103836,643,5,2020/01/25 20:37:49
103741,105,3,2020/01/25 21:36:02
103699,25,4,2020/01/25 21:37:09
103784,359,4,2020/01/25 21:37:25
103510,587,4,2020/01/25 21:37:26
103834,68,1,2020/01/25 21:38:01
103726,255,4,2020/01/25 22:36:20
103867,356,4,2020/01/25 22:36:28
103996,209,4,2020/01/25 22:37:09
103391,210,4,2020/01/25 22:37:16
103820,146,5,2020/01/25 22:37:38
103403,198,3,2020/01/25 22:37:39
103765,543,5,2020/01/25 22:37:57
103820,546,5,2020/01/25 23:36:23
103309,155,3,2020/01/25 23:37:32
103886,655,3,2020/01/25 23:37:39
103834,203,4,2020/01/25 23:37:55
103441,83,5,2020/01/26 02:36:58
103954,592,5,2020/01/26 02:37:23
22881,369,1,2020/01/26 02:37:34
103627,156,5,2020/01/26 03:36:15
103841,93,2,2020/01/26 03:37:04
103860,57,2,2020/01/26 04:35:57
103597,459,4,2020/01/26 04:36:32
103985,263,1,2020/01/26 04:36:36
103401,80,4,2020/01/26 04:36:40
103372,247,5,2020/01/26 04:37:24
103779,440,2,2020/01/26 04:37:36
103406,420,4,2020/01/26 05:36:47
103747,409,4,2020/01/26 05:36:47
103463,186,3,2020/01/26 05:37:31
103641,254,5,2020/01/26 05:37:54
103726,346,4,2020/01/26 06:36:21
103982,358,5,2020/01/26 06:36:50
103860,160,2,2020/01/26 07:35:57
103834,655,3,2020/01/26 07:36:59
103865,637,2,2020/01/26 07:37:46
103654,257,5,2020/01/26 07:37:48
103510,88,4,2020/01/26 08:37:26
103958,578,3,2020/01/26 08:37:27
103579,209,1,2020/01/26 09:35:56
15042,429,2,2020/01/26 09:36:09
103413,592,2,2020/01/26 10:36:00
103503,506,1,2020/01/26 10:36:05
103320,15,5,2020/01/26 10:36:51
103384,522,2,2020/01/26 10:37:05
103487,611,1,2020/01/26 11:36:30
103825,67,4,2020/01/26 11:37:18
103641,255,1,2020/01/26 11:37:59
103869,44,2,2020/01/26 12:37:06
103505,613,4,2020/01/26 12:37:55
103987,434,1,2020/01/26 13:36:19
103856,173,4,2020/01/26 13:37:25
103451,6,2,2020/01/26 14:35:58
103985,478,1,2020/01/26 14:36:36
103672,221,5,2020/01/26 14:37:30
103600,138,2,2020/01/26 14:37:45
103674,140,4,2020/01/26 15:36:12
103516,395,4,2020/01/26 15:36:29
103883,150,4,2020/01/26 15:37:12
103408,275,4,2020/01/26 15:37:26
103820,436,5,2020/01/26 15:37:30
103758,416,5,2020/01/26 15:37:57
103860,521,2,2020/01/26 16:35:57
103728,551,2,2020/01/26 16:37:06
103602,508,5,2020/01/26 16:37:49
103670,659,2,2020/01/26 17:35:59
103393,123,5,2020/01/26 17:36:07
103606,129,4,2020/01/26 17:36:11
22881,549,2,2020/01/26 17:37:36
103523,91,1,2020/01/26 17:38:00
103490,678,4,2020/01/26 18:36:13
103387,234,5,2020/01/26 18:36:14
103510,70,4,2020/01/26 18:37:09
103758,643,3,2020/01/26 18:37:27
103812,327,1,2020/01/26 19:36:03
103369,147,5,2020/01/26 19:36:06
103678,26,1,2020/01/26 19:36:14
103414,555,3,2020/01/26 19:36:22
103996,526,5,2020/01/26 19:37:37
103505,156,1,2020/01/26 19:38:00
103660,174,4,2020/01/26 20:36:11
103627,432,5,2020/01/26 20:36:15
103653,494,4,2020/01/26 20:36:16
103896,56,5,2020/01/26 20:36:55
103403,103,5,2020/01/26 20:36:56
103367,102,2,2020/01/26 20:37:46
103741,355,3,2020/01/26 21:36:02
103396,279,2,2020/01/26 21:36:10
103330,283,5,2020/01/26 21:36:55
103982,32,4,2020/01/26 21:37:18
103896,268,2,2020/01/26 21:37:37
103831,316,4,2020/01/26 21:37:53
103627,673,5,2020/01/26 22:36:15
103348,398,4,2020/01/26 22:36:17
103652,202,3,2020/01/26 22:36:22
14906,88,4,2020/01/26 22:36:40
103336,584,1,2020/01/26 22:36:40
103758,519,5,2020/01/26 22:37:37
103996,196,5,2020/01/26 22:37:56
103415,2,3,2020/01/26 23:36:19
103954,359,5,2020/01/26 23:37:23
103597,116,1,2020/01/26 23:37:44
103523,562,5,2020/01/26 23:37:54
103907,630,1,2020/01/26 23:38:01
103489,163,3,2020/01/27 01:36:01
103873,32,2,2020/01/27 01:36:10
103414,12,3,2020/01/27 01:36:22
103618,4,2,2020/01/27 01:37:05
103512,240,1,2020/01/27 02:36:02
103806,202,4,2020/01/27 02:36:20
103490,5,5,2020/01/27 02:37:29
103467,66,4,2020/01/27 02:37:52
103558,32,2,2020/01/27 03:36:09
103596,186,4,2020/01/27 03:37:26
103699,410,5,2020/01/27 03:37:48
103701,225,3,2020/01/27 04:36:22
103330,41,5,2020/01/27 04:36:55
103831,344,2,2020/01/27 05:36:45
103672,503,5,2020/01/27 05:37:30
103523,528,5,2020/01/27 05:37:54
14902,335,1,2020/01/27 06:36:05
103476,205,1,2020/01/27 06:36:18
103497,435,4,2020/01/27 06:36:38
103812,284,1,2020/01/27 06:37:01
103651,580,5,2020/01/27 06:37:22
103707,547,4,2020/01/27 07:37:11
103672,569,5,2020/01/27 07:37:30
103768,367,4,2020/01/27 09:36:16
103868,157,4,2020/01/27 09:36:36
103650,130,3,2020/01/27 09:37:28
103629,508,5,2020/01/27 09:37:58
103476,23,1,2020/01/27 10:36:18
103586,399,2,2020/01/27 11:36:49
103868,436,4,2020/01/27 12:36:36
22881,482,4,2020/01/27 12:37:18
103876,374,4,2020/01/27 13:36:10
103355,191,4,2020/01/27 13:36:27
103899,127,4,2020/01/27 13:36:27
103819,530,4,2020/01/27 13:37:17
103660,497,1,2020/01/27 13:37:35
103460,337,2,2020/01/27 13:37:36
103758,687,1,2020/01/27 13:38:01
103834,492,1,2020/01/27 13:38:01
103587,342,4,2020/01/27 14:37:51
103463,481,1,2020/01/27 15:36:18
103587,529,5,2020/01/27 15:37:55
103654,295,1,2020/01/27 16:36:35
103384,169,2,2020/01/27 16:36:45
103416,179,2,2020/01/27 16:37:05
103958,54,3,2020/01/27 16:37:27
3,192,1,2020/01/27 17:37:01
103825,444,4,2020/01/27 17:37:18
103506,465,5,2020/01/27 17:37:24
103596,590,4,2020/01/27 17:37:26
103653,567,4,2020/01/27 18:36:16
103653,578,2,2020/01/27 18:37:07
103819,523,4,2020/01/27 18:37:10
103629,465,5,2020/01/27 18:37:50
103505,349,4,2020/01/27 18:37:52
103860,685,2,2020/01/27 19:35:57
103401,637,4,2020/01/27 19:37:19
103996,558,5,2020/01/27 19:37:56
103611,469,1,2020/01/27 20:35:57
103736,281,3,2020/01/27 20:36:22
103768,587,3,2020/01/27 21:36:19
103653,369,2,2020/01/27 21:37:07
103765,516,5,2020/01/27 21:37:23
103698,296,1,2020/01/27 21:37:35
103401,216,4,2020/01/27 22:36:27
103424,480,4,2020/01/27 22:37:10
103587,368,4,2020/01/27 22:37:25
103606,72,5,2020/01/27 22:37:49
103593,580,4,2020/01/27 23:36:26
103423,347,2,2020/01/27 23:36:46
103367,477,1,2020/01/27 23:37:20
103958,390,1,2020/01/28 01:36:26
103614,291,3,2020/01/28 01:36:38
103467,298,5,2020/01/28 01:36:54
103320,198,2,2020/01/28 01:37:04
103435,552,2,2020/01/28 02:36:49
103901,364,5,2020/01/28 02:37:23
103523,41,5,2020/01/28 02:37:54
103717,616,4,2020/01/28 03:36:16
103548,109,5,2020/01/28 03:36:25
103781,347,4,2020/01/28 03:36:47
103812,615,1,2020/01/28 04:36:03
103820,626,5,2020/01/28 04:36:23
103359,78,4,2020/01/28 05:36:13
103646,185,5,2020/01/28 05:36:56
103455,549,5,2020/01/28 05:37:14
103744,537,5,2020/01/28 05:37:47
103907,216,5,2020/01/28 05:37:53
103821,62,1,2020/01/28 05:37:59
103566,632,2,2020/01/28 06:36:09
103595,558,3,2020/01/28 06:36:21
103985,66,1,2020/01/28 06:36:36
103646,407,5,2020/01/28 06:36:55
103758,437,3,2020/01/28 06:37:27
103309,261,3,2020/01/28 06:37:32
103745,430,1,2020/01/28 07:36:18
103597,568,4,2020/01/28 07:36:32
103618,391,2,2020/01/28 07:36:43
103964,31,2,2020/01/28 07:36:49
103565,55,3,2020/01/28 07:36:59
103996,373,5,2020/01/28 07:37:37
103329,274,5,2020/01/28 08:37:47
103641,263,5,2020/01/28 08:37:58
103834,661,1,2020/01/28 08:38:01
103356,5,5,2020/01/28 09:36:06
103890,71,5,2020/01/28 09:36:52
103466,550,5,2020/01/28 09:37:49
103467,347,4,2020/01/28 09:37:52
103350,625,1,2020/01/28 10:36:03
103320,402,5,2020/01/28 10:36:25
103580,114,1,2020/01/28 10:36:33
103864,419,5,2020/01/28 10:36:43
103406,457,4,2020/01/28 10:36:47
103676,682,5,2020/01/28 10:37:38
103413,473,2,2020/01/28 11:36:00
103315,261,2,2020/01/28 11:36:08
103894,422,4,2020/01/28 11:36:11
103404,648,1,2020/01/28 11:36:18
13892,105,3,2020/01/28 11:36:23
103707,119,4,2020/01/28 11:37:19
103852,355,4,2020/01/28 12:36:12
103864,325,5,2020/01/28 12:36:43
103589,40,2,2020/01/28 12:37:07
103367,210,1,2020/01/28 12:37:20
103650,159,5,2020/01/28 12:37:22
103506,532,5,2020/01/28 12:37:24
103779,326,2,2020/01/28 12:37:36
103996,413,4,2020/01/28 13:37:09
103749,378,3,2020/01/28 13:37:33
103854,557,1,2020/01/28 14:36:13
103399,538,1,2020/01/28 14:36:17
103576,464,1,2020/01/28 14:36:41
103509,466,2,2020/01/28 14:36:46
103845,567,4,2020/01/28 14:37:17
103880,451,4,2020/01/28 14:37:20
103367,263,1,2020/01/28 14:37:20
103806,58,1,2020/01/28 14:37:21
103765,562,5,2020/01/28 14:37:37
103496,252,5,2020/01/28 14:37:47
103862,347,2,2020/01/28 15:35:58
103444,594,1,2020/01/28 15:36:17
103524,177,4,2020/01/28 15:36:29
103910,678,5,2020/01/28 15:36:58
103901,150,5,2020/01/28 15:37:23
103329,426,5,2020/01/28 15:37:47
103505,637,4,2020/01/28 15:37:55
103505,438,1,2020/01/28 15:38:00
103373,231,2,2020/01/28 16:36:00
103701,160,3,2020/01/28 16:36:22
103776,383,2,2020/01/28 16:36:44
103883,615,5,2020/01/28 16:37:13
103768,297,4,2020/01/28 17:36:16
103569,320,3,2020/01/28 17:36:22
103627,442,1,2020/01/28 17:37:02
103737,44,5,2020/01/28 17:37:14
103321,598,1,2020/01/28 18:37:00
103618,44,2,2020/01/28 18:37:05
103962,177,2,2020/01/28 20:36:08
103876,529,4,2020/01/28 20:36:10
103678,424,1,2020/01/28 20:36:14
103878,372,4,2020/01/28 20:36:16
103707,271,1,2020/01/28 20:37:01
103970,462,3,2020/01/28 20:37:33
103491,451,5,2020/01/28 21:36:15
103833,596,4,2020/01/28 21:37:50
103436,367,5,2020/01/28 22:36:06
103383,404,1,2020/01/28 22:36:30
103496,220,1,2020/01/28 22:37:02
103758,409,3,2020/01/28 22:37:27
103907,248,1,2020/01/28 22:38:01
103432,459,4,2020/01/28 23:37:13
103425,134,2,2020/01/29 01:36:00
15042,261,2,2020/01/29 01:36:09
103569,159,3,2020/01/29 01:36:22
103896,339,5,2020/01/29 01:36:55
103623,643,1,2020/01/29 02:36:04
103674,136,4,2020/01/29 02:36:12
103954,230,2,2020/01/29 02:36:49
103366,501,2,2020/01/29 02:37:04
103878,293,4,2020/01/29 03:36:16
103877,127,3,2020/01/29 03:36:21
14486,205,4,2020/01/29 03:36:31
103676,689,4,2020/01/29 03:37:25
103408,303,4,2020/01/29 03:37:26
103820,628,5,2020/01/29 03:37:30
103399,25,1,2020/01/29 05:36:17
103633,603,1,2020/01/29 05:36:33
103384,189,2,2020/01/29 05:37:05
103960,101,4,2020/01/29 05:37:12
103309,357,3,2020/01/29 05:37:32
103701,292,3,2020/01/29 06:36:22
103516,331,4,2020/01/29 06:36:29
103651,257,5,2020/01/29 06:36:57
103602,450,1,2020/01/29 06:37:34
103606,297,5,2020/01/29 06:37:49
103960,441,2,2020/01/29 07:35:59
103466,631,4,2020/01/29 07:37:20
103369,688,5,2020/01/29 08:36:06
103444,62,1,2020/01/29 08:36:34
103532,32,5,2020/01/29 09:36:51
103821,263,1,2020/01/29 09:37:35
103977,400,5,2020/01/29 11:36:24
103962,455,4,2020/01/29 11:36:27
103854,400,2,2020/01/29 11:36:44
103382,79,4,2020/01/29 12:36:12
103744,28,1,2020/01/29 12:37:43
103333,568,4,2020/01/29 12:37:50
103443,63,2,2020/01/29 14:35:58
103862,164,2,2020/01/29 14:36:45
103728,548,5,2020/01/29 15:36:56
103506,264,5,2020/01/29 15:37:24
103569,55,3,2020/01/29 16:36:22
103506,163,1,2020/01/29 16:36:30
103781,402,3,2020/01/29 16:36:38
103954,111,3,2020/01/29 16:36:38
103320,103,5,2020/01/29 16:36:51
103971,407,5,2020/01/29 16:36:55
103869,526,2,2020/01/29 16:37:06
103651,249,3,2020/01/29 16:37:40
103597,79,1,2020/01/29 16:37:44
103505,476,4,2020/01/29 16:37:51
103865,656,2,2020/01/29 17:37:46
103906,12,4,2020/01/29 18:36:11
103911,622,5,2020/01/29 18:36:15
103865,78,2,2020/01/29 18:37:46
103997,248,1,2020/01/29 19:36:04
103683,270,3,2020/01/29 20:36:00
103678,285,3,2020/01/29 20:36:58
103467,587,3,2020/01/29 20:37:00
103957,591,4,2020/01/29 20:37:16
103558,661,2,2020/01/29 21:36:09
103401,664,4,2020/01/29 21:36:27
103880,365,2,2020/01/29 21:37:03
103541,415,3,2020/01/29 21:37:31
103886,49,3,2020/01/29 21:37:39
103644,105,1,2020/01/29 22:36:30
103996,165,5,2020/01/29 22:37:37
103629,98,3,2020/01/29 22:37:40
103333,117,4,2020/01/29 22:37:50
103413,525,2,2020/01/29 23:36:00
103699,617,5,2020/01/29 23:37:48
103836,623,5,2020/01/29 23:37:49
103867,431,4,2020/01/30 01:36:28
103424,135,5,2020/01/30 01:36:54
103587,169,4,2020/01/30 01:37:51
103864,105,5,2020/01/30 02:36:43
103958,29,3,2020/01/30 02:37:27
103641,463,1,2020/01/30 02:37:59
23251,590,1,2020/01/30 03:36:04
103659,639,5,2020/01/30 03:36:07
103884,550,5,2020/01/30 03:37:14
103899,569,4,2020/01/30 04:36:27
103991,93,2,2020/01/30 04:36:33
103718,391,5,2020/01/30 04:37:30
103424,279,4,2020/01/30 05:37:10
103503,361,1,2020/01/30 06:36:05
103648,369,5,2020/01/30 06:36:42
103758,213,3,2020/01/30 06:37:27
103515,685,5,2020/01/30 07:36:24
14486,514,4,2020/01/30 07:36:31
103356,621,5,2020/01/30 08:36:06
103745,678,5,2020/01/30 08:36:24
103557,421,5,2020/01/30 08:36:50
103496,158,5,2020/01/30 08:37:47
103587,234,5,2020/01/30 08:37:55
103873,212,4,2020/01/30 09:36:20
103639,307,1,2020/01/30 09:36:36
103831,626,1,2020/01/30 09:36:41
103700,552,2,2020/01/30 10:35:59
103395,447,2,2020/01/30 10:37:03
103779,21,2,2020/01/30 10:37:03
103629,534,3,2020/01/30 10:37:40
103394,430,5,2020/01/30 10:37:53
103652,570,5,2020/01/30 11:36:25
103466,569,4,2020/01/30 11:36:38
103329,547,5,2020/01/30 11:37:47
